,raw_ractions,transformed_reactions,automap
0,[C@H]1(O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO[3H])[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H]1O)N3C=CC(=O)NC3=O>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>
1,[C@H]1(O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO[3H])[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H]1O)N3C=CC(=O)NC3=O>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>
2,[C@H]1(O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO[3H])[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H]1O)N3C=CC(=O)NC3=O>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>
3,[C@H]1(O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO[3H])[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H]1O)N3C=CC(=O)NC3=O>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>
4,[C@H]1(O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO[3H])[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H]1O)N3C=CC(=O)NC3=O>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>
5,[C@H]1(O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO[3H])[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@H]1O)N3C=CC(=O)NC3=O>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>,[C@H]1(N2C(=O)NC(=O)C=C2)[C@H](O)[C@H](O)[C@@H](COP(OP(O[C@@H]2[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@@H](CO[3H])O2)(O)=O)(O)=O)O1>>
6,c1(ccc(S)cc1)N(=O)=O>>,c1(N(=O)=O)ccc(S)cc1>>,c1(N(=O)=O)ccc(S)cc1>>
7,C(SCc1ccc(Cl)cc1)(Cn2ccnc2)c3ccc(Cl)cc3Cl>>,C(c1c(Cl)cc(Cl)cc1)(C[n]1cncc1)SCc1ccc(Cl)cc1>>,C(c1c(Cl)cc(Cl)cc1)(C[n]1cncc1)SCc1ccc(Cl)cc1>>
8,[C@@]1(OC[C@H](COc2ccc(N3CCN(c4ccc(N5C=NN(C(C)CC)C5=O)cc4)CC3)cc2)O1)(Cn6cncn6)c7ccc(Cl)cc7Cl>>,[C@@]1(c2c(Cl)cc(Cl)cc2)(C[n]2ncnc2)O[C@@H](COc2ccc(N3CCN(c4ccc(N5C(=O)N(C(CC)C)N=C5)cc4)CC3)cc2)CO1>>,[C@@]1(c2c(Cl)cc(Cl)cc2)(C[n]2ncnc2)O[C@@H](COc2ccc(N3CCN(c4ccc(N5C(=O)N(C(CC)C)N=C5)cc4)CC3)cc2)CO1>>
9,[C@@](O)(Cn1cncn1)(c2ccc(F)cc2F)[C@@H](C)c3ncncc3F>>,[C@@]([C@H](c1c(F)cncn1)C)(c1c(F)cc(F)cc1)(C[n]1ncnc1)O>>,[C@@]([C@H](c1c(F)cncn1)C)(c1c(F)cc(F)cc1)(C[n]1ncnc1)O>>
10,C(OCc1ccc(Cl)cc1)(Cn2ccnc2)c3ccc(Cl)cc3Cl>>,C(c1c(Cl)cc(Cl)cc1)(C[n]1cncc1)OCc1ccc(Cl)cc1>>,C(c1c(Cl)cc(Cl)cc1)(C[n]1cncc1)OCc1ccc(Cl)cc1>>
11,N12[C@]([H])(SCC(COC(C)=O)=C1C(=O)O)[C@H](NC(=O)\C(=N\OC)\c3cnc(N)s3)C2=O>>,N12C(=O)[C@@H](NC(/C(/c3sc(N)nc3)=N/OC)=O)[C@]1(SCC(=C2C(O)=O)COC(=O)C)[H]>>,N12C(=O)[C@@H](NC(/C(/c3sc(N)nc3)=N/OC)=O)[C@]1(SCC(=C2C(O)=O)COC(=O)C)[H]>>
12,N12[C@]([H])(SC(C)(C)[C@@H]1C(=O)O)[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C2=O.[Na+]>>,N12C(=O)[C@@H](NC([C@@H](c3cscc3)C([O-])=O)=O)[C@]1(SC([C@@H]2C(O)=O)(C)C)[H].[Na+]>>,N12C(=O)[C@@H](NC([C@@H](c3cscc3)C([O-])=O)=O)[C@]1(SC([C@@H]2C(O)=O)(C)C)[H].[Na+]>>
13,C1(C)(COC(=O)C2(C)CCC=N2=O)c3[nH]c(C(C)(C)c4[nH]c(C(C)(C)c(cc5)[nH]c5C(C)(C)c(cc6)[nH]c16)cc4)cc3>>,C1(c2ccc([nH]2)C(C)(C)c2ccc([nH]2)C(C)(C)c2ccc([nH]2)C(C)(C)c2ccc1[nH]2)(COC(C1(N(=O)=CCC1)C)=O)C>>,C1(c2ccc([nH]2)C(C)(C)c2ccc([nH]2)C(C)(C)c2ccc([nH]2)C(C)(C)c2ccc1[nH]2)(COC(C1(N(=O)=CCC1)C)=O)C>>
14,n1(cnc(c(N)ncn2)c12)[C@@H]3O[C@H](C[S+](C[3H])CC[C@H](N)C([O-])=O)[C@@H](O)[C@H]3O>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>
15,n1(cnc(c(N)ncn2)c12)[C@@H]3O[C@H](C[S+](C[3H])CC[C@H](N)C([O-])=O)[C@@H](O)[C@H]3O>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>
16,n1(cnc(c(N)ncn2)c12)[C@@H]3O[C@H](C[S+](C[3H])CC[C@H](N)C([O-])=O)[C@@H](O)[C@H]3O>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>
17,n1(cnc(c(N)ncn2)c12)[C@@H]3O[C@H](C[S+](C)CC[C@]([H])(N)C([O-])=O)[C@@H](O)[C@H]3O>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@](C(=O)[O-])(N)[H])C)O2)c2ncnc(N)c2nc1>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@](C(=O)[O-])(N)[H])C)O2)c2ncnc(N)c2nc1>>
18,n1(cnc(c(N)ncn2)c12)[C@@H]3O[C@H](C[S+](C[3H])CC[C@H](N)C([O-])=O)[C@@H](O)[C@H]3O>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>
19,n1(cnc(c(N)ncn2)c12)[C@@H]3O[C@H](C[S+](C[3H])CC[C@H](N)C([O-])=O)[C@@H](O)[C@H]3O>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>
20,n1(cnc(c(N)ncn2)c12)[C@@H]3O[C@H](C[S+](C[3H])CC[C@H](N)C([O-])=O)[C@@H](O)[C@H]3O>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>
21,n1(cnc(c(N)ncn2)c12)[C@@H]3O[C@H](C[S+](C[3H])CC[C@H](N)C([O-])=O)[C@@H](O)[C@H]3O>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>,[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](C[S+](CC[C@@H](C(=O)[O-])N)C[3H])O2)c2ncnc(N)c2nc1>>
22,S(=O)(=O)(NC1CCCCC1)c2cccc(N)c2O>>,S(c1c(O)c(N)ccc1)(NC1CCCCC1)(=O)=O>>,S(c1c(O)c(N)ccc1)(NC1CCCCC1)(=O)=O>>
23,c1(cccc(O)c1N)S(=O)(=O)NCCCN(C)C>>,c1(S(NCCCN(C)C)(=O)=O)c(N)c(O)ccc1>>,c1(S(NCCCN(C)C)(=O)=O)c(N)c(O)ccc1>>
24,c1(cccc(O)c1N)S(=O)(=O)NCCN>>,c1(S(NCCN)(=O)=O)c(N)c(O)ccc1>>,c1(S(NCCN)(=O)=O)c(N)c(O)ccc1>>
25,c1(cccc(O)c1N)S(=O)(=O)O>>,c1(S(O)(=O)=O)c(N)c(O)ccc1>>,c1(S(O)(=O)=O)c(N)c(O)ccc1>>
26,c1(cccc(O)c1N)S(N)(=O)=O>>,c1(S(=O)(=O)N)c(N)c(O)ccc1>>,c1(S(=O)(=O)N)c(N)c(O)ccc1>>
27,c1(cccc(N)c1O)S(=O)(=O)O>>,c1(S(O)(=O)=O)c(O)c(N)ccc1>>,c1(S(O)(=O)=O)c(O)c(N)ccc1>>
28,C(CN([2H])[2H])(CC=C)(c1ccccc1)c2ccccc2>>,C(c1ccccc1)(c1ccccc1)(CC=C)CN([2H])[2H]>>,C(c1ccccc1)(c1ccccc1)(CC=C)CN([2H])[2H]>>
29,C(I)(I)(C(=O)O)C(=O)O>>,C(C(O)=O)(C(O)=O)(I)I>>,C(C(O)=O)(C(O)=O)(I)I>>
